Joint_id,Time,Linear Displacement (mm),Velocity (mm/sec),Acceleration (mm/sec**2),Angular Displacement1 (deg),Angular Velocity1 (deg/sec),Angular Acceleration1 (deg/sec**2),Motor Torque - MAGNITUDE (newton-mm),Motor Torque - X - (newton-mm),Motor Torque - Y - (newton-mm),Motor Torque - Z - (newton-mm)
5,7.68,106.2212624,39.97140946,16.45407922,-11.2418217,-9.83E-13,16.45407922,0.085813677,-0.013336248,-0.013336248,0.073076405
5,7.72,104.600255,40.61835439,15.54693196,-9.461923961,-1.50E-12,15.54693196,0.083425547,-0.012960847,-0.012960847,0.071019388
5,7.76,102.9543197,41.2328172,14.86380155,-7.691438261,2.41E-12,14.86380155,0.081170537,-0.012606314,-0.012606314,0.06907671
5,7.8,101.2846128,41.82342899,14.38588655,-5.931502664,-9.70E-13,14.38588655,0.079024398,-0.012268866,-0.012268866,0.067227654
5,7.84,99.59195732,42.39806474,14.09433281,-4.183359402,-2.64E-13,14.09433281,0.076962311,-0.011944638,-0.011944638,0.065451035
5,7.88,97.87687376,42.96384275,13.97029505,-2.448355244,-2.50E-12,13.97029505,0.074959276,-0.011629742,-0.011629742,0.063725549
5,7.92,96.13961049,43.52712621,13.99498919,-0.727941139,-3.37E-12,13.99498919,0.072990553,-0.011320334,-0.011320334,0.062030139
5,7.96,94.380174,44.09352684,14.14973839,0.976328931,-6.33E-13,14.14973839,0.071032135,-0.011012691,-0.011012691,0.0603444
5,8,92.59835901,44.66791017,14.4160146,2.66279992,-4.48E-13,14.4160146,0.069061242,-0.010703285,-0.010703285,0.058648999
6,0,10,0.000177976,0.001497526,51.92438246,-57.2958,-4.13E-15,9.56E-05,-1.52E-05,4.46E-05,8.32E-05
6,0.04,10.00000479,0.000225366,0.001429042,49.63255046,-57.2958,-6.94E-11,0.000192947,-3.06E-05,8.99E-05,0.000167935
6,0.08,10.0000103,0.000282725,0.001348641,47.34071846,-57.2958,2.15E-10,8.81E-05,-1.40E-05,4.10E-05,7.67E-05
6,0.12,10.00001626,0.000328725,0.001267803,45.04888646,-57.2958,-1.42E-08,8.40E-05,-1.33E-05,3.91E-05,7.31E-05
6,0.16,10.00002241,0.000370269,0.00118294,42.75705446,-57.2958,2.88E-08,7.96E-05,-1.26E-05,3.71E-05,6.93E-05
6,0.2,10.00002849,0.000407227,0.001094164,40.46522246,-57.2958,9.86E-10,7.50E-05,-1.19E-05,3.50E-05,6.53E-05
6,0.24,10.00003422,0.000439474,0.001001663,38.17339046,-57.2958,-2.60E-08,7.01E-05,-1.11E-05,3.27E-05,6.11E-05
6,0.28,10.00003932,0.000466898,0.00090561,35.88155846,-57.2958,2.49E-08,6.50E-05,-1.03E-05,3.03E-05,5.66E-05
6,0.32,10.0000435,0.000489396,0.000806195,33.58972646,-57.2958,9.14E-10,5.96E-05,-9.47E-06,2.78E-05,5.19E-05
6,0.36,10.00004647,0.000506874,0.000703626,31.29789446,-57.2958,-2.44E-08,5.39E-05,-8.56E-06,2.51E-05,4.69E-05
6,0.4,10.00004791,0.00051925,0.000598114,29.00606246,-57.2958,2.69E-08,4.79E-05,-7.60E-06,2.23E-05,4.17E-05
6,0.44,10.00004751,0.000526456,0.000489887,26.71423046,-57.2958,1.35E-09,4.16E-05,-6.60E-06,1.94E-05,3.62E-05
6,0.48,10.00004496,0.000528433,0.000379168,24.42239846,-57.2958,-3.17E-08,3.50E-05,-5.56E-06,1.63E-05,3.05E-05
6,0.52,10.00003991,0.000525134,0.000266178,22.13056646,-57.2958,3.03E-08,2.81E-05,-4.47E-06,1.31E-05,2.45E-05
6,0.56,10.00003205,0.000516525,0.000151148,19.83873446,-57.2958,-1.18E-08,2.10E-05,-3.33E-06,9.77E-06,1.82E-05
6,0.6,10.000021,0.000502582,3.43E-05,17.54690246,-57.2958,-2.16E-10,1.35E-05,-2.15E-06,6.31E-06,1.18E-05
6,0.64,10.00000643,0.000483294,-8.42E-05,15.25507046,-57.2958,1.37E-08,5.88E-06,-9.35E-07,2.74E-06,5.12E-06
6,0.68,9.999987966,0.000458659,-0.000204105,12.96323846,-57.2958,-2.49E-08,2.00E-06,3.18E-07,-9.33E-07,-1.74E-06
6,0.72,9.999965231,0.000428687,-0.000325263,10.67140646,-57.2958,-1.06E-09,1.01E-05,1.60E-06,-4.70E-06,-8.77E-06
6,0.76,9.999937842,0.000393395,-0.000447489,8.379574456,-57.2958,2.57E-08,1.83E-05,2.91E-06,-8.54E-06,-1.59E-05
6,0.8,9.999905408,0.000352811,-0.000570655,6.087742456,-57.2958,-2.52E-08,2.67E-05,4.24E-06,-1.24E-05,-2.32E-05
6,0.84,9.999867526,0.00030697,-0.000694615,3.795910456,-57.2958,-1.09E-09,3.51E-05,5.58E-06,-1.64E-05,-3.05E-05
6,0.88,9.999823786,0.000255913,-0.00081926,1.504078456,-57.2958,2.60E-08,4.35E-05,6.92E-06,-2.03E-05,-3.79E-05
6,0.92,9.999773769,0.000199689,-0.000944489,-0.787753544,-57.2958,-2.53E-08,5.19E-05,8.26E-06,-2.42E-05,-4.52E-05
6,0.96,9.999717049,0.00013835,-0.001070213,-3.079585544,-57.2958,-1.25E-09,6.03E-05,9.58E-06,-2.81E-05,-5.24E-05
6,1,9.999653192,7.20E-05,-0.001196352,-5.371417544,-57.2958,3.05E-08,6.84E-05,1.09E-05,-3.19E-05,-5.95E-05
6,1.04,9.999581762,5.67E-07,-0.001322827,-7.663249544,-57.2958,-2.39E-08,7.63E-05,1.21E-05,-3.56E-05,-6.64E-05
6,1.08,9.999502316,-7.57E-05,-0.001449553,-9.955081544,-57.2958,-9.15E-10,8.39E-05,1.33E-05,-3.91E-05,-7.30E-05
6,1.12,9.999414411,-0.00015692,-0.001576432,-12.24691354,-57.2958,2.21E-08,9.12E-05,1.45E-05,-4.25E-05,-7.94E-05
6,1.16,9.999317602,-0.000242873,-0.001703351,-14.53874554,-57.2958,-2.47E-08,9.80E-05,1.56E-05,-4.57E-05,-8.53E-05
6,1.2,9.999211448,-0.000333528,-0.001830161,-16.83057754,-57.2958,-6.92E-10,0.000104336,1.66E-05,-4.87E-05,-9.08E-05
6,1.24,9.999095512,-0.000428797,-0.001956682,-19.12240954,-57.2958,1.49E-08,0.000110115,1.75E-05,-5.13E-05,-9.58E-05
6,1.28,9.998969367,-0.000528589,-0.002082687,-21.41424154,-57.2958,-1.29E-08,0.000115295,1.83E-05,-5.38E-05,-0.00010033
6,1.32,9.998832594,-0.000632801,-0.00220789,-23.70607354,-57.2958,-4.37E-10,0.000119836,1.91E-05,-5.59E-05,-0.00010428
6,1.36,9.998684792,-0.00074132,-0.002331951,-25.99790554,-57.2958,1.41E-08,0.000123705,1.97E-05,-5.77E-05,-0.000107645
6,1.4,9.998525576,-0.000854021,-0.002454463,-28.28973754,-57.2958,-1.40E-08,0.000126881,2.02E-05,-5.92E-05,-0.000110408
6,1.44,9.998354585,-0.000970763,-0.002574954,-30.58156954,-57.2958,-5.34E-10,0.000129356,2.06E-05,-6.03E-05,-0.00011256
6,1.48,9.998171484,-0.00109139,-0.002692881,-32.87340154,-57.2958,-1.87E-09,0.000131131,2.09E-05,-6.12E-05,-0.000114104
6,1.52,9.997975966,-0.001215725,-0.002807644,-35.16523354,-57.2958,-1.04E-09,0.000132224,2.10E-05,-6.17E-05,-0.000115053
6,1.56,9.997767759,-0.001343568,-0.002918576,-37.45706554,-57.2958,-1.45E-08,0.000132658,2.11E-05,-6.19E-05,-0.000115429
6,1.6,9.99754663,-0.001474699,-0.003024959,-39.74889754,-57.2958,2.20E-08,0.000132474,2.11E-05,-6.18E-05,-0.000115267
6,1.64,9.997312385,-0.00160887,-0.003126037,-42.04072954,-57.2958,8.98E-10,0.000131716,2.10E-05,-6.14E-05,-0.000114606
6,1.68,9.997064875,-0.00174581,-0.003221021,-44.33256154,-57.2958,-1.81E-08,0.000130442,2.08E-05,-6.09E-05,-0.000113496
6,1.72,9.996803995,-0.001885218,-0.003309116,-46.62439354,-57.2958,2.06E-08,0.000128714,2.05E-05,-6.00E-05,-0.000111991
6,1.76,9.996529693,-0.00202677,-0.003389516,-48.91622554,-57.2958,1.22E-09,0.000126599,2.01E-05,-5.91E-05,-0.000110149
6,1.8,9.996241964,-0.002170112,-0.003461441,-51.20805754,-57.2958,-1.98E-08,0.000124166,1.98E-05,-5.79E-05,-0.000108031
6,1.84,9.995940858,-0.002314868,-0.003524144,-53.49988954,-57.2958,1.52E-08,0.000121488,1.93E-05,-5.67E-05,-0.000105699
6,1.88,9.995626475,-0.002460637,-0.003576928,-55.79172154,-57.2958,6.76E-10,0.000118634,1.89E-05,-5.54E-05,-0.000103214
6,1.92,9.995298969,-0.002606999,-0.003619165,-58.08355354,-57.2958,-1.33E-08,0.000115671,1.84E-05,-5.40E-05,-0.000100635
6,1.96,9.994958545,-0.002753514,-0.003650301,-60.37538554,-57.2958,1.23E-08,0.000112662,1.79E-05,-5.26E-05,-9.80E-05
6,2,9.994605462,-0.002899729,-0.003669879,-62.66721754,-57.2958,4.85E-10,0.000109663,1.75E-05,-5.12E-05,-9.54E-05
6,2.04,9.994240024,-0.003045179,-0.003677545,-64.95904954,-57.2958,-1.48E-08,0.000106725,1.70E-05,-4.98E-05,-9.28E-05
6,2.08,9.993862586,-0.003189394,-0.003673053,-67.25088154,-57.2958,1.63E-08,0.000103889,1.65E-05,-4.85E-05,-9.04E-05
6,2.12,9.993473544,-0.0033319,-0.003656265,-69.54271354,-57.2958,2.48E-08,0.00010119,1.61E-05,-4.72E-05,-8.80E-05
6,2.16,9.99307334,-0.003472226,-0.003627168,-71.83454554,-57.2958,1.25E-09,9.87E-05,1.57E-05,-4.60E-05,-8.58E-05
6,2.2,9.99266245,-0.003609906,-0.003585856,-74.12637754,-57.2958,1.25E-09,9.63E-05,1.53E-05,-4.50E-05,-8.38E-05
6,2.24,9.992241387,-0.003744485,-0.00353254,-76.41820954,-57.2958,-2.14E-10,9.41E-05,1.50E-05,-4.39E-05,-8.19E-05
6,2.28,9.991810694,-0.003875524,-0.003467539,-78.71004154,-57.2958,1.52E-08,9.22E-05,1.47E-05,-4.30E-05,-8.02E-05
6,2.32,9.991370941,-0.004002601,-0.003391272,-81.00187354,-57.2958,-2.57E-08,9.04E-05,1.44E-05,-4.22E-05,-7.86E-05
6,2.36,9.990922719,-0.004125316,-0.003304253,-83.29370554,-57.2958,-1.17E-09,8.88E-05,1.41E-05,-4.14E-05,-7.72E-05
6,2.4,9.990466639,-0.004243295,-0.003207075,-85.58553754,-57.2958,1.77E-08,8.73E-05,1.39E-05,-4.08E-05,-7.59E-05
6,2.44,9.990003325,-0.004356193,-0.003100411,-87.87736954,-57.2958,-1.97E-08,8.60E-05,1.37E-05,-4.02E-05,-7.48E-05
6,2.48,9.989533411,-0.004463692,-0.002984989,-90.16920154,-57.2958,-1.11E-09,8.48E-05,1.35E-05,-3.96E-05,-7.38E-05
6,2.52,9.989057537,-0.00456551,-0.002861603,-92.46103354,-57.2958,2.93E-08,8.37E-05,1.33E-05,-3.91E-05,-7.28E-05
6,2.56,9.988576345,-0.004661398,-0.002731076,-94.75286554,-57.2958,-2.71E-08,8.27E-05,1.32E-05,-3.86E-05,-7.19E-05
6,2.6,9.988090477,-0.004751142,-0.002594263,-97.04469754,-57.2958,1.15E-08,8.17E-05,1.30E-05,-3.82E-05,-7.11E-05
6,2.64,9.987600566,-0.004834562,-0.00245205,-99.33652954,-57.2958,4.06E-11,8.07E-05,1.29E-05,-3.77E-05,-7.02E-05
6,2.68,9.987107241,-0.004911516,-0.002305328,-101.6283615,-57.2958,3.97E-11,7.98E-05,1.27E-05,-3.73E-05,-6.94E-05
6,2.72,9.986611118,-0.004981899,-0.002154984,-103.9201935,-57.2958,4.13E-11,7.87E-05,1.26E-05,-3.68E-05,-6.85E-05
6,2.76,9.986112797,-0.005045639,-0.002001913,-106.2120255,-57.2958,3.82E-11,7.76E-05,1.24E-05,-3.63E-05,-6.75E-05
6,2.8,9.985612863,-0.005102701,-0.001846984,-108.5038575,-57.2958,3.80E-11,7.65E-05,1.22E-05,-3.57E-05,-6.65E-05
6,2.84,9.985111884,-0.005153083,-0.001691055,-110.7956895,-57.2958,2.33E-09,7.52E-05,1.20E-05,-3.51E-05,-6.54E-05
6,2.88,9.984610405,-0.005196816,-0.001534956,-113.0875215,-57.2958,-2.95E-08,7.38E-05,1.18E-05,-3.45E-05,-6.41E-05
6,2.92,9.984108948,-0.005233964,-0.00137948,-115.3793535,-57.2958,2.73E-08,7.22E-05,1.15E-05,-3.37E-05,-6.28E-05
6,2.96,9.983608012,-0.005264619,-0.001225392,-117.6711855,-57.2958,1.38E-09,7.05E-05,1.12E-05,-3.29E-05,-6.13E-05
6,3,9.98310807,-0.005288903,-0.001073423,-119.9630175,-57.2958,1.31E-09,6.86E-05,1.09E-05,-3.21E-05,-5.96E-05
6,3.04,9.982609572,-0.005306962,-0.000924252,-122.2548495,-57.2958,-2.16E-10,6.65E-05,1.06E-05,-3.11E-05,-5.79E-05
6,3.08,9.982112936,-0.005318969,-0.000778515,-124.5466815,-57.2958,-2.35E-08,6.43E-05,1.03E-05,-3.00E-05,-5.59E-05
6,3.12,9.981618555,-0.005325118,-0.000636813,-126.8385135,-57.2958,5.50E-10,6.19E-05,9.87E-06,-2.89E-05,-5.38E-05
6,3.16,9.981126796,-0.005325626,-0.000499689,-129.1303455,-57.2958,-2.54E-08,5.92E-05,9.45E-06,-2.77E-05,-5.15E-05
6,3.2,9.980637994,-0.005320726,-0.000367645,-131.4221775,-57.2958,2.21E-08,5.64E-05,9.00E-06,-2.64E-05,-4.91E-05
6,3.24,9.980152458,-0.005310668,-0.000241135,-133.7140095,-57.2958,5.47E-10,5.34E-05,8.52E-06,-2.50E-05,-4.64E-05
6,3.28,9.979670469,-0.005295719,-0.000120566,-136.0058415,-57.2958,-1.98E-08,5.02E-05,8.02E-06,-2.35E-05,-4.37E-05
6,3.32,9.979192281,-0.005276155,-6.29E-06,-138.2976735,-57.2958,2.22E-08,4.69E-05,7.48E-06,-2.19E-05,-4.07E-05
6,3.36,9.978718118,-0.005252265,0.000101371,-140.5895055,-57.2958,1.25E-09,4.33E-05,6.91E-06,-2.03E-05,-3.77E-05
6,3.4,9.978248181,-0.005224347,0.000202157,-142.8813375,-57.2958,-3.21E-08,3.96E-05,6.32E-06,-1.85E-05,-3.44E-05
6,3.44,9.977782641,-0.005192704,0.000295843,-145.1731695,-57.2958,-4.69E-10,3.57E-05,5.71E-06,-1.67E-05,-3.11E-05
6,3.48,9.977321647,-0.005157646,0.000382255,-147.4650015,-57.2958,-2.32E-08,3.17E-05,5.07E-06,-1.48E-05,-2.76E-05
6,3.52,9.976865321,-0.005119486,0.000461252,-149.7568335,-57.2958,-1.11E-09,2.76E-05,4.40E-06,-1.29E-05,-2.40E-05
6,3.56,9.976413763,-0.005078537,0.000532736,-152.0486655,-57.2958,-7.26E-10,2.33E-05,3.72E-06,-1.09E-05,-2.03E-05
6,3.6,9.975967049,-0.005035114,0.000596655,-154.3404975,-57.2958,1.63E-09,1.89E-05,3.02E-06,-8.84E-06,-1.64E-05
6,3.64,9.975525235,-0.004989531,0.000652979,-156.6323295,-57.2958,-3.07E-08,1.44E-05,2.30E-06,-6.74E-06,-1.25E-05
6,3.68,9.975088355,-0.004942097,0.000701729,-158.9241615,-57.2958,-2.15E-10,9.83E-06,1.57E-06,-4.60E-06,-8.54E-06
6,3.72,9.974656423,-0.004893119,0.000742954,-161.2159935,-57.2958,-2.16E-10,5.17E-06,8.25E-07,-2.42E-06,-4.49E-06
6,3.76,9.974229438,-0.004842897,0.000776728,-163.5078255,-57.2958,-2.35E-08,4.38E-07,7.00E-08,-2.05E-07,-3.81E-07
6,3.8,9.973807378,-0.004791727,0.000803168,-165.7996575,-57.2958,-9.79E-10,4.34E-06,-6.94E-07,2.03E-06,3.77E-06
6,3.84,9.973390207,-0.004739894,0.000822407,-168.0914895,-57.2958,1.94E-08,9.16E-06,-1.46E-06,4.28E-06,7.96E-06
6,3.88,9.972977874,-0.004687676,0.000834611,-170.3833215,-57.2958,-1.55E-08,1.40E-05,-2.24E-06,6.55E-06,1.22E-05
6,3.92,9.972570315,-0.004635342,0.000839972,-172.6751535,-57.2958,-1.23E-09,1.89E-05,-3.01E-06,8.82E-06,1.64E-05
6,3.96,9.972167452,-0.004583149,0.000838702,-174.9669855,-57.2958,2.17E-08,2.37E-05,-3.79E-06,1.11E-05,2.06E-05
6,4,9.971769197,-0.004531344,0.000831037,-177.2588175,-57.2958,-1.88E-08,2.86E-05,-4.56E-06,1.34E-05,2.48E-05
6,4.04,9.971375454,-0.004480162,0.000817228,-179.5506495,-57.2958,-1.49E-09,3.34E-05,-5.34E-06,1.56E-05,2.90E-05
6,4.08,9.970986116,-0.004429823,0.000797543,178.1575185,-57.2958,2.93E-08,3.82E-05,-6.10E-06,1.79E-05,3.32E-05
6,4.12,9.970601068,-0.004380537,0.000772281,175.8656865,-57.2958,-3.02E-08,4.29E-05,-6.86E-06,2.01E-05,3.73E-05
6,4.16,9.97022019,-0.004332498,0.000741735,173.5738545,-57.2958,-2.59E-08,4.76E-05,-7.61E-06,2.23E-05,4.13E-05
6,4.2,9.969843359,-0.004285887,0.000706225,171.2820225,-57.2958,-4.69E-10,5.22E-05,-8.34E-06,2.44E-05,4.53E-05
6,4.24,9.969470443,-0.004240871,0.000666077,168.9901905,-57.2958,-2.26E-08,5.67E-05,-9.07E-06,2.65E-05,4.93E-05
6,4.28,9.969101312,-0.004197599,0.000621632,166.6983585,-57.2958,1.19E-08,6.11E-05,-9.78E-06,2.86E-05,5.31E-05
6,4.32,9.968735831,-0.00415621,0.000573232,164.4065265,-57.2958,1.18E-09,6.55E-05,-1.05E-05,3.06E-05,5.69E-05
6,4.36,9.968373865,-0.004116823,0.000521233,162.1146945,-57.2958,-2.22E-08,6.97E-05,-1.11E-05,3.26E-05,6.06E-05
6,4.4,9.968015281,-0.004079544,0.000465993,159.8228625,-57.2958,1.90E-08,7.38E-05,-1.18E-05,3.46E-05,6.41E-05
6,4.44,9.967659944,-0.004044464,0.000407878,157.5310305,-57.2958,2.28E-08,7.78E-05,-1.24E-05,3.64E-05,6.76E-05
6,4.48,9.967307724,-0.004011657,0.000347248,155.2391985,-57.2958,9.29E-10,8.16E-05,-1.31E-05,3.82E-05,7.09E-05
6,4.52,9.966958493,-0.003981182,0.000284481,152.9473665,-57.2958,-1.93E-08,8.53E-05,-1.37E-05,4.00E-05,7.41E-05
6,4.56,9.966612127,-0.003953084,0.000219932,150.6555345,-57.2958,1.49E-08,8.89E-05,-1.42E-05,4.16E-05,7.72E-05
6,4.6,9.966268505,-0.003927391,0.000153978,148.3637025,-57.2958,1.06E-09,9.23E-05,-1.48E-05,4.32E-05,8.02E-05
6,4.64,9.965927515,-0.003904118,8.70E-05,146.0718705,-57.2958,-2.68E-08,9.55E-05,-1.53E-05,4.48E-05,8.30E-05
6,4.68,9.965589049,-0.003883263,1.93E-05,143.7800385,-57.2958,-4.69E-10,9.86E-05,-1.58E-05,4.62E-05,8.57E-05
6,4.72,9.965253006,-0.003864812,-4.87E-05,141.4882065,-57.2958,-2.34E-08,0.000101552,-1.63E-05,4.76E-05,8.82E-05
6,4.76,9.964919293,-0.003848735,-0.000116669,139.1963745,-57.2958,5.47E-10,0.000104301,-1.67E-05,4.89E-05,9.06E-05
6,4.8,9.964587824,-0.00383499,-0.00018428,136.9045425,-57.2958,-3.20E-08,0.000106875,-1.71E-05,5.01E-05,9.29E-05
6,4.84,9.964258524,-0.003823519,-0.000251188,134.6127105,-57.2958,-9.78E-10,0.000109272,-1.75E-05,5.12E-05,9.49E-05
6,4.88,9.963931325,-0.003814255,-0.00031706,132.3208785,-57.2958,1.11E-08,0.000111488,-1.79E-05,5.22E-05,9.69E-05
6,4.92,9.96360617,-0.003807116,-0.000381593,130.0290465,-57.2958,1.56E-08,0.000113523,-1.82E-05,5.32E-05,9.86E-05
6,4.96,9.963283011,-0.003802009,-0.000444479,127.7372145,-57.2958,-2.08E-08,0.000115375,-1.85E-05,5.41E-05,0.000100235
6,5,9.962961812,-0.003798829,-0.000505425,125.4453825,-57.2958,-2.00E-09,0.000117044,-1.87E-05,5.48E-05,0.000101683
6,5.04,9.962642546,-0.003797462,-0.000564154,123.1535505,-57.2958,3.11E-08,0.000118528,-1.90E-05,5.55E-05,0.000102971
6,5.08,9.962325198,-0.003797784,-0.00062041,120.8617185,-57.2958,-2.41E-08,0.00011983,-1.92E-05,5.62E-05,0.0001041
6,5.12,9.962009763,-0.00379966,-0.000673929,118.5698865,-57.2958,-4.70E-10,0.000120948,-1.94E-05,5.67E-05,0.000105071
6,5.16,9.96169625,-0.003802947,-0.000724504,116.2780545,-57.2958,2.08E-08,0.000121885,-1.95E-05,5.71E-05,0.000105883
6,5.2,9.961384676,-0.003807495,-0.000771918,113.9862225,-57.2958,2.92E-08,0.000122642,-1.97E-05,5.75E-05,0.000106539
6,5.24,9.961075072,-0.003813147,-0.000815952,111.6943905,-57.2958,-2.91E-08,0.000123222,-1.97E-05,5.78E-05,0.000107042
6,5.28,9.96076748,-0.003819738,-0.000856456,109.4025585,-57.2958,5.48E-10,0.000123627,-1.98E-05,5.79E-05,0.000107392
6,5.32,9.960461953,-0.0038271,-0.000893262,107.1107265,-57.2958,-2.52E-08,0.00012386,-1.98E-05,5.81E-05,0.000107593
6,5.36,9.960158556,-0.003835057,-0.000926226,104.8188945,-57.2958,1.58E-08,0.000123926,-1.99E-05,5.81E-05,0.000107649
6,5.4,9.959857365,-0.003843431,-0.000955242,102.5270625,-57.2958,2.51E-08,0.000123827,-1.98E-05,5.80E-05,0.000107561
6,5.44,9.959558469,-0.003852041,-0.000980213,100.2352305,-57.2958,-1.73E-08,0.000123568,-1.98E-05,5.79E-05,0.000107336
6,5.48,9.959261964,-0.003860704,-0.001001051,97.94339846,-57.2958,-8.52E-10,0.000123155,-1.97E-05,5.77E-05,0.000106975
6,5.52,9.958967962,-0.003869232,-0.001017717,95.65156646,-57.2958,1.65E-08,0.000122591,-1.97E-05,5.75E-05,0.000106485
6,5.56,9.958676582,-0.003877441,-0.001030169,93.35973446,-57.2958,-1.51E-08,0.000121884,-1.95E-05,5.71E-05,0.000105869
6,5.6,9.958387954,-0.003885144,-0.001038397,91.06790246,-57.2958,-1.11E-09,0.000121038,-1.94E-05,5.68E-05,0.000105133
6,5.64,9.95810222,-0.003892156,-0.001042412,88.77607046,-57.2958,2.00E-08,0.000120059,-1.92E-05,5.63E-05,0.000104282
6,5.68,9.95781953,-0.003898292,-0.001042235,86.48423846,-57.2958,1.86E-08,0.000118955,-1.91E-05,5.58E-05,0.000103321
6,5.72,9.957540043,-0.00390337,-0.001037915,84.19240646,-57.2958,-2.54E-08,0.000117731,-1.89E-05,5.52E-05,0.000102257
6,5.76,9.957263929,-0.003907211,-0.001029514,81.90057446,-57.2958,-7.25E-10,0.000116394,-1.87E-05,5.46E-05,0.000101095
6,5.8,9.956991365,-0.00390964,-0.001017113,79.60874246,-57.2958,-2.00E-09,0.000114952,-1.84E-05,5.39E-05,9.98E-05
6,5.84,9.956722539,-0.003910485,-0.00100081,77.31691046,-57.2958,1.94E-08,0.00011341,-1.82E-05,5.32E-05,9.85E-05
6,5.88,9.956457644,-0.003909578,-0.000980708,75.02507846,-57.2958,1.75E-08,0.000111777,-1.79E-05,5.24E-05,9.71E-05
6,5.92,9.956196882,-0.003906756,-0.000956931,72.73324646,-57.2958,-2.73E-08,0.00011006,-1.76E-05,5.16E-05,9.56E-05
6,5.96,9.955940464,-0.003901862,-0.000929608,70.44141446,-57.2958,5.48E-10,0.000108265,-1.74E-05,5.08E-05,9.40E-05
6,6,9.955688605,-0.003894743,-0.00089886,68.14958246,-57.2958,2.08E-08,0.000106399,-1.71E-05,4.99E-05,9.24E-05
6,6.04,9.955441532,-0.003885251,-0.000864832,65.85775046,-57.2958,5.50E-10,0.00010447,-1.68E-05,4.90E-05,9.07E-05
6,6.08,9.955199473,-0.003873244,-0.000827648,63.56591846,-57.2958,-1.23E-08,0.000102483,-1.64E-05,4.81E-05,8.90E-05
6,6.12,9.954962667,-0.003858583,-0.000787424,61.27408646,-57.2958,-2.66E-08,0.000100445,-1.61E-05,4.71E-05,8.72E-05
6,6.16,9.954731357,-0.003841136,-0.000744281,58.98225446,-57.2958,3.84E-11,9.84E-05,-1.58E-05,4.61E-05,8.54E-05
6,6.2,9.954505795,-0.003820772,-0.000698309,56.69042246,-57.2958,4.04E-11,9.62E-05,-1.54E-05,4.51E-05,8.36E-05
6,6.24,9.954286238,-0.003797364,-0.000649561,54.39859046,-57.2958,3.99E-11,9.41E-05,-1.51E-05,4.41E-05,8.17E-05
6,6.28,9.95407295,-0.003770785,-0.000598097,52.10675846,-57.2958,3.83E-11,9.19E-05,-1.47E-05,4.31E-05,7.98E-05
6,6.32,9.953866204,-0.003740911,-0.000543904,49.81492646,-57.2958,-2.99E-08,8.97E-05,-1.44E-05,4.21E-05,7.79E-05
6,6.36,9.953666277,-0.003707614,-0.000486917,47.52309446,-57.2958,1.29E-08,8.74E-05,-1.40E-05,4.10E-05,7.59E-05
6,6.4,9.953473459,-0.003670764,-0.00042705,45.23126246,-57.2958,1.65E-08,8.51E-05,-1.37E-05,3.99E-05,7.39E-05
6,6.44,9.953288044,-0.003630224,-0.000364128,42.93943046,-57.2958,2.80E-08,8.28E-05,-1.33E-05,3.89E-05,7.19E-05
6,6.48,9.953110341,-0.003585849,-0.000297888,40.64759846,-57.2958,-1.70E-08,8.05E-05,-1.29E-05,3.78E-05,6.99E-05
6,6.52,9.952940664,-0.003537485,-0.000228028,38.35576646,-57.2958,-1.23E-09,7.82E-05,-1.25E-05,3.67E-05,6.79E-05
6,6.56,9.952779344,-0.003484961,-0.000154107,36.06393446,-57.2958,3.97E-11,7.58E-05,-1.22E-05,3.55E-05,6.58E-05
6,6.6,9.952626723,-0.003428089,-7.56E-05,33.77210246,-57.2958,-2.32E-08,7.33E-05,-1.18E-05,3.44E-05,6.37E-05
6,6.64,9.952483158,-0.003366657,8.19E-06,31.48027046,-57.2958,2.22E-08,7.08E-05,-1.14E-05,3.32E-05,6.15E-05
6,6.68,9.952349024,-0.00330043,9.80E-05,29.18843846,-57.2958,5.46E-10,6.83E-05,-1.10E-05,3.20E-05,5.93E-05
6,6.72,9.952224713,-0.003229138,0.000194732,26.89660646,-57.2958,-1.57E-08,6.56E-05,-1.05E-05,3.08E-05,5.70E-05
6,6.76,9.95211064,-0.003152477,0.000299507,24.60477446,-57.2958,-2.38E-09,6.29E-05,-1.01E-05,2.95E-05,5.47E-05
6,6.8,9.952007242,-0.0030701,0.000413525,22.31294246,-57.2958,2.29E-08,6.01E-05,-9.64E-06,2.82E-05,5.22E-05
6,6.84,9.951914983,-0.002981614,0.000538199,20.02111046,-57.2958,-1.26E-08,5.72E-05,-9.17E-06,2.68E-05,4.96E-05
6,6.88,9.951834354,-0.002886573,0.000675092,17.72927846,-57.2958,-8.78E-11,5.41E-05,-8.67E-06,2.54E-05,4.70E-05
6,6.92,9.951765881,-0.00278447,0.000825953,15.43744646,-57.2958,-1.62E-09,5.08E-05,-8.15E-06,2.38E-05,4.41E-05
6,6.96,9.951710121,-0.002674738,0.000992717,13.14561446,-57.2958,1.94E-08,4.73E-05,-7.59E-06,2.22E-05,4.11E-05
6,7,9.951667672,-0.002556734,0.001177476,10.85378246,-57.2958,-1.52E-08,4.36E-05,-7.00E-06,2.05E-05,3.79E-05
6,7.04,9.951639174,-0.002429742,0.001382521,8.561950456,-57.2958,-1.36E-09,3.97E-05,-6.37E-06,1.86E-05,3.45E-05
